Date,Adj Close,Close,High,Low,Open,Volume
,SMH,SMH,SMH,SMH,SMH,SMH
2025-02-26,243.06369018554688,243.82000732421875,246.1199951171875,240.89999389648438,241.60000610351562,6675900
2025-02-27,228.08029174804688,228.7899932861328,246.3800048828125,228.6999969482422,246.07000732421875,10520600
2025-02-28,232.04795837402344,232.77000427246094,233.77999877929688,225.6300048828125,228.3699951171875,8654700
2025-03-03,222.3182373046875,223.00999450683594,235.3699951171875,220.9499969482422,235.3699951171875,10001200
2025-03-04,224.53134155273438,225.22999572753906,230.8000030517578,218.0500030517578,222.4600067138672,12563100
2025-03-05,228.6884002685547,229.39999389648438,230.2100067138672,223.47000122070312,227.82000732421875,6799400
2025-03-06,219.09825134277344,219.77999877929688,226.16000366210938,219.07000732421875,221.97999572753906,9155200
2025-03-07,224.39178466796875,225.08999633789062,225.75,217.07000732421875,220.60000610351562,9426800
2025-03-10,213.86453247070312,214.52999877929688,221.2899932861328,211.50999450683594,219.57000732421875,9616500
2025-03-11,213.5554962158203,214.22000122070312,219.02000427246094,210.4600067138672,215.2100067138672,7381300
2025-03-12,219.83596801757812,220.52000427246094,222.9499969482422,218.17999267578125,220.32000732421875,8710800
2025-03-13,218.8689727783203,219.5500030517578,223.8800048828125,217.80999755859375,220.77999877929688,5126800
2025-03-14,225.86720275878906,226.57000732421875,226.9600067138672,223.27999877929688,223.35000610351562,5100700
2025-03-17,228.24978637695312,228.9600067138672,231.0399932861328,226.02000427246094,226.22999572753906,5192200
2025-03-18,224.72076416015625,225.4199981689453,227.77000427246094,223.8800048828125,226.6300048828125,5196700
2025-03-19,226.70458984375,227.41000366210938,231.02000427246094,223.77999877929688,225.4199981689453,4932500
2025-03-20,226.345703125,227.0500030517578,229.00999450683594,224.88999938964844,225.13999938964844,3654700
2025-03-21,224.07278442382812,224.77000427246094,225.61000061035156,221.41000366210938,222.77000427246094,6319300
2025-03-24,229.9145965576172,230.6300048828125,232.4199981689453,229.10000610351562,229.1999969482422,6503200
2025-03-25,228.93763732910156,229.64999389648438,230.66000366210938,228.85000610351562,230.4499969482422,3451800
2025-03-26,221.3213348388672,222.00999450683594,228.8000030517578,220.0500030517578,228.39999389648438,9591100
2025-03-27,217.07455444335938,217.75,220.6999969482422,216.57000732421875,219.0500030517578,9072500
2025-03-28,211.51185607910156,212.1699981689453,218.0399932861328,211.0500030517578,216.8000030517578,8722100
2025-03-31,210.81402587890625,211.47000122070312,211.69000244140625,204.50999450683594,207.3300018310547,9477200
2025-04-01,211.83087158203125,212.49000549316406,212.5399932861328,207.25999450683594,210.9600067138672,6151300
2025-04-02,213.4259033203125,214.08999633789062,216.61000061035156,208.47000122070312,208.9600067138672,7096200
2025-04-03,194.96336364746094,195.57000732421875,204.49000549316406,195.33999633789062,202.69000244140625,14299000
2025-04-04,180.23916625976562,180.8000030517578,190.2899932861328,178.22999572753906,188.6999969482422,22160100
2025-04-07,184.32644653320312,184.89999389648438,194.8300018310547,170.11000061035156,173.49000549316406,25600300
2025-04-08,179.3917999267578,179.9499969482422,195.72000122070312,176.0500030517578,192.99000549316406,19097600
2025-04-09,210.176025390625,210.8300018310547,212.80999755859375,180.27000427246094,181.75999450683594,22178500
2025-04-10,195.60137939453125,196.2100067138672,202.5,189.0399932861328,201.3800048828125,18282500
2025-04-11,200.685546875,201.30999755859375,201.94000244140625,193.6999969482422,195.6999969482422,10156300
2025-04-14,200.984619140625,201.61000061035156,206.77999877929688,198.77000427246094,206.6199951171875,9843300
2025-04-15,202.29055786132812,202.9199981689453,205.13999938964844,201.94000244140625,202.6699981689453,5097800
2025-04-16,193.7471466064453,194.35000610351562,196.75999450683594,188.52999877929688,193.16000366210938,13067200
2025-04-17,191.9327850341797,192.52999877929688,196.0,191.0,195.82000732421875,7067400
2025-04-21,187.2473602294922,187.8300018310547,189.38999938964844,184.39999389648438,188.89999389648438,9572700
2025-04-22,191.3047332763672,191.89999389648438,193.3000030517578,188.9600067138672,190.35000610351562,7242700
2025-04-23,198.29299926757812,198.91000366210938,203.0800018310547,198.0800018310547,201.5800018310547,11495800
2025-04-24,208.32179260253906,208.97000122070312,209.27999877929688,202.17999267578125,203.22000122070312,9696200
2025-04-25,211.31248474121094,211.97000122070312,213.2899932861328,206.5,207.17999267578125,7487400
2025-04-28,209.99656677246094,210.64999389648438,212.2100067138672,206.39999389648438,210.88999938964844,5804900
2025-04-29,209.63768005371094,210.2899932861328,212.25,208.52000427246094,209.3300018310547,4506200
2025-04-30,210.62461853027344,211.27999877929688,211.74000549316406,203.88999938964844,205.02000427246094,5974400
2025-05-01,211.64146423339844,212.3000030517578,216.52999877929688,212.11000061035156,214.92999267578125,6878200
2025-05-02,218.3505859375,219.02999877929688,220.9199981689453,217.24000549316406,217.99000549316406,6522200
2025-05-05,216.9349822998047,217.61000061035156,219.60000610351562,216.89999389648438,217.02999877929688,4536000
2025-05-06,214.92124938964844,215.58999633789062,217.44000244140625,212.83999633789062,213.64999389648438,5019400
2025-05-07,219.33750915527344,220.02000427246094,220.9199981689453,214.19000244140625,215.72000122070312,9068800
2025-05-08,221.2615203857422,221.9499969482422,224.83999633789062,220.10000610351562,222.85000610351562,5919200
2025-05-09,222.70701599121094,223.39999389648438,225.36000061035156,221.99000549316406,224.52999877929688,3495500
2025-05-12,236.67356872558594,237.41000366210938,238.6699981689453,234.0500030517578,236.72000122070312,9246900
2025-05-13,244.79827880859375,245.55999755859375,246.69000244140625,238.60000610351562,239.0500030517578,8665600
2025-05-14,247.2207489013672,247.99000549316406,249.44000244140625,245.60000610351562,247.64999389648438,7439600
2025-05-15,246.36341857910156,247.1300048828125,249.0,244.0800018310547,245.75,6446300
2025-05-16,245.65562438964844,246.4199981689453,247.61000061035156,244.1199951171875,247.5399932861328,3800100
2025-05-19,245.24688720703125,246.00999450683594,246.5,241.2899932861328,241.39999389648438,4196100
2025-05-20,244.77833557128906,245.5399932861328,245.61000061035156,242.8800048828125,243.8699951171875,3115200
2025-05-21,240.72097778320312,241.47000122070312,248.5800018310547,240.02000427246094,243.3300018310547,6392500
2025-05-22,240.06301879882812,240.80999755859375,243.61000061035156,240.32000732421875,241.02999877929688,5185500
2025-05-23,236.70347595214844,237.44000244140625,238.86000061035156,234.58999633789062,235.22999572753906,6577200
2025-05-27,244.21011352539062,244.97000122070312,245.69000244140625,240.66000366210938,242.49000549316406,8858900
2025-05-28,241.60821533203125,242.36000061035156,246.2100067138672,241.91000366210938,245.2899932861328,10739500
2025-05-29,243.3228759765625,244.0800018310547,249.2100067138672,242.6999969482422,249.0,9120100
2025-05-30,239.0063018798828,239.75,243.22999572753906,235.3699951171875,243.22999572753906,11064700
2025-06-02,242.54530334472656,243.3000030517578,244.02999877929688,238.9600067138672,239.17999267578125,4719900
2025-06-03,248.0182647705078,248.7899932861328,249.1699981689453,242.35000610351562,243.47999572753906,7518700
2025-06-04,250.96908569335938,251.75,252.61000061035156,248.36000061035156,250.57000732421875,7258700
2025-06-05,250.52047729492188,251.3000030517578,256.05999755859375,249.75999450683594,253.74000549316406,8054100
2025-06-06,251.946044921875,252.72999572753906,255.58999633789062,252.63999938964844,253.5399932861328,5589700
2025-06-09,256.16290283203125,256.9599914550781,259.8699951171875,255.0,255.0,10841400
2025-06-10,261.257080078125,262.07000732421875,262.67999267578125,257.4599914550781,258.3599853515625,9763000
2025-06-11,261.0676574707031,261.8800048828125,264.9100036621094,259.69000244140625,263.6000061035156,12286000
2025-06-12,262.3337097167969,263.1499938964844,264.0,260.05999755859375,260.05999755859375,6781900
2025-06-13,256.19281005859375,256.989990234375,260.6000061035156,256.04998779296875,257.54998779296875,11950200
2025-06-16,262.5630187988281,263.3800048828125,265.04998779296875,259.7799987792969,259.9599914550781,7497700
2025-06-17,260.778564453125,261.5899963378906,265.5299987792969,261.3599853515625,262.44000244140625,7284700
2025-06-18,261.77545166015625,262.5899963378906,264.9100036621094,260.989990234375,262.7799987792969,7367400
2025-06-20,259.462646484375,260.2699890136719,265.0199890136719,257.2200012207031,264.8500061035156,11439900
2025-06-23,261.1075439453125,261.9200134277344,262.6600036621094,257.1199951171875,259.8500061035156,10420100
2025-06-24,270.69769287109375,271.5400085449219,271.6199951171875,265.739990234375,265.92999267578125,9035500
2025-06-25,274.3463439941406,275.20001220703125,275.2699890136719,272.45001220703125,273.2200012207031,8480000
2025-06-26,276.34014892578125,277.20001220703125,277.95001220703125,274.95001220703125,277.0799865722656,6789000
2025-06-27,277.5563659667969,278.4200134277344,280.5,275.6400146484375,278.17999267578125,8170900
2025-06-30,278.0149230957031,278.8800048828125,279.9599914550781,277.1000061035156,279.70001220703125,6375800
2025-07-01,274.9843444824219,275.8399963378906,278.05999755859375,272.1600036621094,276.79998779296875,8931300
2025-07-02,280.3775634765625,281.25,281.9200134277344,274.6600036621094,274.82000732421875,8713800
2025-07-03,282.740234375,283.6199951171875,285.19000244140625,282.30999755859375,282.82000732421875,4443000
2025-07-07,278.8922119140625,279.760009765625,282.6400146484375,278.54998779296875,281.760009765625,8616400
2025-07-08,282.6006774902344,283.4800109863281,284.7300109863281,280.70001220703125,281.6099853515625,8186500
2025-07-09,284.53466796875,285.4200134277344,287.8399963378906,283.57000732421875,284.7300109863281,6810700
2025-07-10,286.62811279296875,287.5199890136719,288.19000244140625,284.55999755859375,287.8900146484375,5635200
2025-07-11,286.59820556640625,287.489990234375,288.94000244140625,285.54998779296875,286.4700012207031,5677000
2025-07-14,284.4349670410156,285.32000732421875,286.5199890136719,281.739990234375,286.29998779296875,7455800
2025-07-15,289.89794921875,290.79998779296875,293.20001220703125,290.0799865722656,291.6700134277344,9892500
2025-07-16,288.3826599121094,289.2799987792969,289.57000732421875,283.1300048828125,288.5,10065900
2025-07-17,290.80511474609375,291.7099914550781,292.55999755859375,287.9800109863281,290.04998779296875,6998300
2025-07-18,289.40948486328125,290.30999755859375,293.3299865722656,289.3299865722656,292.9100036621094,5522100
2025-07-21,289.6088562011719,290.510009765625,293.5299987792969,290.3999938964844,290.6700134277344,5910900
2025-07-22,284.48480224609375,285.3699951171875,289.8399963378906,282.1199951171875,289.739990234375,11537500
2025-07-23,285.720947265625,286.6099853515625,286.6700134277344,282.989990234375,285.29998779296875,8194600
2025-07-24,286.9072570800781,287.79998779296875,288.2699890136719,284.9200134277344,287.19000244140625,5902600
2025-07-25,286.59820556640625,287.489990234375,288.0400085449219,285.05999755859375,286.2300109863281,4014900
2025-07-28,290.5060729980469,291.4100036621094,291.57000732421875,289.2900085449219,289.7799987792969,5671900
2025-07-29,291.9914245605469,292.8999938964844,296.7300109863281,291.4800109863281,293.55999755859375,6968700
2025-07-30,295.3410339355469,296.260009765625,297.3800048828125,293.5899963378906,294.760009765625,7930300
2025-07-31,287.88421630859375,288.7799987792969,294.9200134277344,286.04998779296875,294.70001220703125,9928100
2025-08-01,283.0692138671875,283.95001220703125,286.94000244140625,279.19000244140625,282.9100036621094,14032200
2025-08-04,289.28985595703125,290.19000244140625,290.30999755859375,285.2099914550781,286.2900085449219,5323200
2025-08-05,286.2094421386719,287.1000061035156,291.3299865722656,284.2099914550781,290.739990234375,6918300
2025-08-06,285.7309265136719,286.6199951171875,287.2300109863281,282.7699890136719,284.8299865722656,6124300
2025-08-07,290.2169494628906,291.1199951171875,294.7099914550781,288.6199951171875,292.8299865722656,8069400
2025-08-08,292.6194763183594,293.5299987792969,293.9200134277344,290.6499938964844,291.92999267578125,5121600
2025-08-11,292.4898681640625,293.3999938964844,297.0899963378906,292.7300109863281,294.510009765625,5799700
2025-08-12,299.1690979003906,300.1000061035156,300.239990234375,293.1499938964844,295.2900085449219,7592800
2025-08-13,300.345458984375,301.2799987792969,302.9800109863281,298.57000732421875,301.8399963378906,8959700
2025-08-14,300.98345947265625,301.9200134277344,302.79998779296875,297.2799987792969,298.0,5827000
2025-08-15,294.73291015625,295.6499938964844,299.3599853515625,293.94000244140625,299.3599853515625,9026300
2025-08-18,295.93914794921875,296.8599853515625,297.19000244140625,294.7799987792969,294.9200134277344,5577500
2025-08-19,289.9677429199219,290.8699951171875,297.1199951171875,290.6300048828125,296.8599853515625,8191900
2025-08-20,288.06365966796875,288.9599914550781,290.0,281.1499938964844,290.0,10091000
2025-08-21,286.56829833984375,287.4599914550781,289.8699951171875,285.8800048828125,287.7799987792969,6067700
2025-08-22,292.7291564941406,293.6400146484375,296.3599853515625,286.5400085449219,287.6300048828125,5810400
2025-08-25,293.00830078125,293.9200134277344,295.7900085449219,292.1199951171875,293.75,4965000
2025-08-26,295.8294982910156,296.75,297.239990234375,294.6700134277344,294.82000732421875,4967100
2025-08-27,296.7366638183594,297.6600036621094,298.1000061035156,294.3800048828125,295.8500061035156,5646200
2025-08-28,297.952880859375,298.8800048828125,300.7799987792969,295.9800109863281,298.1000061035156,7194000
2025-08-29,289.3895568847656,290.2900085449219,295.55999755859375,289.1000061035156,295.55999755859375,13420900
2025-09-02,285.59136962890625,286.4800109863281,286.6700134277344,281.739990234375,283.0899963378906,11543700
2025-09-03,285.54150390625,286.42999267578125,287.92999267578125,283.7799987792969,287.3599853515625,7249600
2025-09-04,288.9608459472656,289.8599853515625,290.2099914550781,284.29998779296875,285.239990234375,8079300
2025-09-05,292.3702697753906,293.2799987792969,295.1499938964844,289.25,295.07000732421875,9809600
2025-09-08,295.6001892089844,296.5199890136719,297.82000732421875,294.79998779296875,295.1400146484375,7223200
2025-09-09,296.8861999511719,297.80999755859375,297.989990234375,295.1099853515625,297.2200012207031,6797000
2025-09-10,299.8968200683594,300.8299865722656,302.3800048828125,298.7699890136719,300.5899963378906,10221400
2025-09-11,302.9872131347656,303.92999267578125,305.55999755859375,303.1700134277344,303.5400085449219,7312400
2025-09-12,303.37603759765625,304.32000732421875,305.5899963378906,303.1000061035156,305.05999755859375,5231900
2025-09-15,306.2171936035156,307.1700134277344,307.2300109863281,303.010009765625,303.82000732421875,5390200
2025-09-16,306.2570495605469,307.2099914550781,308.6700134277344,305.57000732421875,308.42999267578125,4227600
2025-09-17,304.3031311035156,305.25,307.1499938964844,301.3699951171875,306.5,9647700
2025-09-18,315.9867858886719,316.9700012207031,318.6199951171875,312.6000061035156,313.54998779296875,16335600
2025-09-19,314.7306823730469,315.7099914550781,316.510009765625,313.42999267578125,316.3999938964844,8381600
2025-09-22,321.170654296875,322.1700134277344,323.1400146484375,316.0,316.2699890136719,11618100
2025-09-23,320.7021179199219,321.70001220703125,325.3599853515625,320.0199890136719,323.1600036621094,9159000
2025-09-24,320.1139221191406,321.1099853515625,321.9599914550781,317.4700012207031,321.3999938964844,8632200
2025-09-25,320.0640869140625,321.05999755859375,322.0299987792969,313.6000061035156,316.2900085449219,9592900
2025-09-26,320.8217468261719,321.82000732421875,322.4200134277344,318.1400146484375,321.6400146484375,6886100
2025-09-29,321.65911865234375,322.6600036621094,326.8299865722656,322.4700012207031,324.6499938964844,5833600
2025-09-30,325.3476257324219,326.3599853515625,326.7200012207031,322.42999267578125,322.75,7459900
2025-10-01,332.6549072265625,333.69000244140625,334.1099853515625,324.1099853515625,324.2799987792969,9911800
2025-10-02,337.1907958984375,338.239990234375,340.0,336.55999755859375,339.6600036621094,8092600
2025-10-03,335.6356201171875,336.67999267578125,340.7799987792969,335.17999267578125,339.4100036621094,7770000
2025-10-06,342.3148498535156,343.3800048828125,348.5299987792969,343.3800048828125,345.4599914550781,10263200
2025-10-07,336.0044860839844,337.04998779296875,346.6700134277344,336.55999755859375,346.2900085449219,9365700
2025-10-08,344.99652099609375,346.07000732421875,346.4599914550781,336.4200134277344,336.7300109863281,7841500
2025-10-09,344.13916015625,345.2099914550781,347.1000061035156,342.3999938964844,346.0400085449219,5565500
2025-10-10,324.330810546875,325.3399963378906,346.489990234375,324.8299865722656,345.9700012207031,18804500
2025-10-13,338.69610595703125,339.75,341.0899963378906,335.0,337.4800109863281,11760200
2025-10-14,332.46551513671875,333.5,339.05999755859375,330.25,333.05999755859375,7296700
2025-10-15,340.7198181152344,341.7799987792969,343.0799865722656,335.510009765625,342.1000061035156,8283800
2025-10-16,342.2350769042969,343.29998779296875,347.0899963378906,339.80999755859375,346.1700134277344,9047500
2025-10-17,341.76654052734375,342.8299865722656,344.92999267578125,338.1400146484375,341.2200012207031,8396300
2025-10-20,346.1429443359375,347.2200012207031,350.04998779296875,345.6600036621094,346.0,6436900
2025-10-21,344.2288818359375,345.29998779296875,347.1000061035156,343.1600036621094,347.05999755859375,4391800
2025-10-22,337.5496826171875,338.6000061035156,344.8599853515625,332.3999938964844,342.8599853515625,8014200
2025-10-23,343.7304382324219,344.79998779296875,345.9100036621094,336.7300109863281,337.04998779296875,6422600
2025-10-24,350.0508117675781,351.1400146484375,352.94000244140625,349.82000732421875,350.5799865722656,5649300
2025-10-27,358.823486328125,359.94000244140625,360.6000061035156,356.2099914550781,357.6700134277344,6663400
2025-10-28,361.983642578125,363.1099853515625,364.6700134277344,358.4599914550781,359.6099853515625,5086000
2025-10-29,367.4665832519531,368.6099853515625,372.7799987792969,365.82000732421875,369.0799865722656,8102600
2025-10-30,362.60174560546875,363.7300109863281,369.8599853515625,363.54998779296875,367.42999267578125,6932700
2025-10-31,361.8939208984375,363.0199890136719,368.42999267578125,360.5,366.8800048828125,4917900
2025-11-03,364.9643859863281,366.1000061035156,369.4700012207031,364.69000244140625,367.69000244140625,4470500
2025-11-04,351.665771484375,352.760009765625,361.7900085449219,351.79998779296875,357.9800109863281,8269000
2025-11-05,358.3848571777344,359.5,364.2799987792969,352.7200012207031,353.1000061035156,8605400
2025-11-06,350.0009460449219,351.0899963378906,360.1499938964844,348.7099914550781,359.5899963378906,9600500
2025-11-07,347.0401611328125,348.1199951171875,348.17999267578125,336.67999267578125,346.5400085449219,14723200
2025-11-10,357.67706298828125,358.7900085449219,360.0,353.95001220703125,357.54998779296875,9180700
2025-11-11,349.9610595703125,351.04998779296875,356.0400085449219,349.739990234375,355.25,7661200
2025-11-12,354.4271545410156,355.5299987792969,357.4800109863281,352.94000244140625,356.20001220703125,5870700
2025-11-13,343.7503967285156,344.82000732421875,352.8800048828125,341.25,351.6300048828125,10654800
2025-11-14,343.909912109375,344.9800109863281,348.9100036621094,333.75,335.239990234375,12271200
2025-11-17,339.244384765625,340.29998779296875,348.3399963378906,337.04998779296875,341.94000244140625,6921300
2025-11-18,332.25616455078125,333.2900085449219,337.7900085449219,329.1199951171875,335.75,12933100
2025-11-19,338.3870849609375,339.44000244140625,343.05999755859375,333.4599914550781,334.80999755859375,9842300
2025-11-20,324.091552734375,325.1000061035156,349.7799987792969,323.69000244140625,348.8599853515625,14686700
2025-11-21,325.1183776855469,326.1300048828125,331.6199951171875,315.04998779296875,325.0,17298700
2025-11-24,338.06805419921875,339.1199951171875,340.57000732421875,328.8299865722656,329.0,10650900
2025-11-25,338.955322265625,340.010009765625,340.7200012207031,327.3500061035156,334.7300109863281,12052700
2025-11-26,346.63140869140625,347.7099914550781,350.29998779296875,343.42999267578125,344.25,5533300
2025-11-28,351.187255859375,352.2799987792969,352.57000732421875,347.7099914550781,349.1700134277344,3352700
2025-12-01,351.8651428222656,352.9599914550781,355.010009765625,348.05999755859375,348.8500061035156,3902000
2025-12-02,358.3150634765625,359.42999267578125,360.7900085449219,354.1499938964844,355.8500061035156,6657900
2025-12-03,363.23974609375,364.3699951171875,364.5799865722656,356.2300109863281,359.70001220703125,4642700
2025-12-04,360.47833251953125,361.6000061035156,364.3699951171875,359.6000061035156,363.260009765625,3971800
2025-12-05,363.28961181640625,364.4200134277344,368.5799865722656,363.5400085449219,364.4599914550781,3619200
2025-12-08,367.4067687988281,368.54998779296875,370.7200012207031,365.739990234375,368.1000061035156,4334300
2025-12-09,367.8553771972656,369.0,369.55999755859375,365.3500061035156,367.0400085449219,3173300
2025-12-10,372.9395751953125,374.1000061035156,375.5899963378906,366.92999267578125,368.9100036621094,5653300
2025-12-11,369.7395324707031,370.8900146484375,371.2200012207031,361.67999267578125,369.7799987792969,7499900
2025-12-12,353.02154541015625,354.1199951171875,367.55999755859375,352.8800048828125,366.989990234375,12705900
2025-12-15,351.8053283691406,352.8999938964844,359.20001220703125,352.19000244140625,358.1300048828125,5605800
2025-12-16,350.8482971191406,351.94000244140625,354.3900146484375,348.30999755859375,351.57000732421875,5849200
2025-12-17,338.18768310546875,339.239990234375,352.8900146484375,338.05999755859375,352.8900146484375,10780400
2025-12-18,346.1728515625,347.25,352.0899963378906,345.8299865722656,350.8399963378906,8260200
2025-12-19,355.125,356.2300109863281,358.5299987792969,350.30999755859375,350.30999755859375,8838700
2025-12-22,359.70001220703125,359.70001220703125,362.4800109863281,357.7699890136719,362.4100036621094,4799500
2025-12-23,363.1600036621094,363.1600036621094,363.29998779296875,358.05999755859375,358.6000061035156,3542100
2025-12-24,364.1700134277344,364.1700134277344,364.5400085449219,362.1499938964844,362.70001220703125,1640500
2025-12-26,365.8599853515625,365.8599853515625,367.3500061035156,364.489990234375,366.07000732421875,2921300
2025-12-29,364.2099914550781,364.2099914550781,365.82000732421875,360.82000732421875,362.6600036621094,4874400
2025-12-30,363.30999755859375,363.30999755859375,366.239990234375,363.07000732421875,365.1600036621094,2927000
2025-12-31,360.1300048828125,360.1300048828125,365.57000732421875,360.07000732421875,364.8299865722656,2687300
2026-01-02,373.29998779296875,373.29998779296875,376.3399963378906,368.8399963378906,368.95001220703125,8972400
2026-01-05,377.5899963378906,377.5899963378906,383.989990234375,376.94000244140625,381.7200012207031,9071300
2026-01-06,387.6199951171875,387.6199951171875,389.3699951171875,382.1400146484375,382.3999938964844,10201200
2026-01-07,385.0199890136719,385.0199890136719,387.80999755859375,383.5899963378906,385.20001220703125,6058900
2026-01-08,378.9800109863281,378.9800109863281,384.739990234375,375.8599853515625,384.55999755859375,5724000
2026-01-09,389.2200012207031,389.2200012207031,390.8800048828125,380.0799865722656,382.2799987792969,6490800
2026-01-12,390.6600036621094,390.6600036621094,391.9800109863281,385.6700134277344,385.6700134277344,5532000
2026-01-13,391.5299987792969,391.5299987792969,396.1000061035156,390.3800048828125,392.2699890136719,5281600
2026-01-14,388.3500061035156,388.3500061035156,389.3399963378906,383.80999755859375,388.9599914550781,6696500
2026-01-15,396.4100036621094,396.4100036621094,403.6199951171875,396.1199951171875,401.07000732421875,9948100
2026-01-16,400.3900146484375,400.3900146484375,405.30999755859375,398.4200134277344,402.8500061035156,5482300
